  PID  PPID STAT  %CPU %MEM     ELAPSED COMM
 1934  1203 S      0.0  0.1 01-16:48:02 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper (Renderer).app/Contents/MacOS/Creative Cloud UI Helper (Renderer)
 1943  1203 S      0.0  0.1 01-16:48:02 /Library/Application Support/Adobe/Adobe Desktop Common/ADS/Adobe Desktop Service.app/Contents/MacOS/Adobe Desktop Service
 1947     1 Ss     0.0  0.0 01-16:48:02 /usr/libexec/misagent
 2019     1 Ss     0.0  0.0 01-16:48:02 /System/Library/CoreServices/diagnosticservicesd
 2025  1943 S      0.0  0.0 01-16:48:01 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud Helper.app/Contents/MacOS/Creative Cloud Helper
 2073     1 Ss     0.0  0.0 01-16:48:00 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
 2076     1 Ss     0.0  0.0 01-16:48:00 /System/Library/PrivateFrameworks/MobileInstallation.framework/XPCServices/com.apple.MobileInstallationHelperService.xpc/Contents/MacOS/com.apple.MobileInstallationHelperService
 2090     1 Ss     0.0  0.0 01-16:48:00 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedODRService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedODRService
 2095     1 S      0.0  0.0 01-16:48:00 /usr/sbin/distnoted
 2125     1 S      0.0  0.0 01-16:47:59 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/MacOS/Core Sync
 2129  1203 S      0.0  0.2 01-16:47:59 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper (Renderer).app/Contents/MacOS/Creative Cloud UI Helper (Renderer)
 2135     1 S      0.1  0.0 01-16:47:59 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/Frameworks/Creative Cloud UI Helper (Renderer).app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
 2261  1504 S      0.0  0.0 01-16:47:54 /Applications/ChatGPT.app/Contents/Resources/codex-code-mode-host
 2389     1 Ss     0.0  0.0 01-16:47:50 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.xpc/Contents/MacOS/com.apple.StreamingUnzipService
 2404     1 Ss     0.0  0.0 01-16:47:50 /System/Library/PrivateFrameworks/SiriSuggestionsSupport.framework/Versions/A/XPCServices/SiriSuggestionsBookkeepingService.xpc/Contents/MacOS/SiriSuggestionsBookkeepingService
 2585     1 S      0.0  0.1 01-16:47:44 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged
 2625     1 S      0.0  0.0 01-16:47:43 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker
 2845     1 S      0.0  0.1 01-16:47:33 /System/Library/Frameworks/Contacts.framework/Support/contactsd
 2867     1 S      0.0  0.0 01-16:47:32 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
 3028     1 Ss     0.1  0.0 01-16:47:23 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
 3612     1 S      0.0  0.1 01-16:47:07 /Applications/Safari Technology Preview.app/Contents/MacOS/SafariSyncService
 3613     1 S      0.0  0.0 01-16:47:07 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fudHelperAgent
 3614     1 S      0.0  0.0 01-16:47:07 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
 5205     1 Ss     0.0  0.0 01-14:20:28 /System/Library/PrivateFrameworks/DifferentialPrivacy.framework/XPCServices/DPSubmissionService.xpc/Contents/MacOS/DPSubmissionService
 5414     1 Ss     0.0  0.0 01-16:46:36 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
 5415     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
 5416     1 S      0.0  0.0 01-16:46:35 /usr/sbin/distnoted
 5420     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
 5426     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
 5427     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
 5428     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
 5429     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/DiskManagementSubscriber.xpc/Contents/MacOS/DiskManagementSubscriber
 5430     1 Ss     0.0  0.0 01-16:46:35 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedPreferencesSubscriber.xpc/Contents/MacOS/ManagedPreferencesSubscriber
 5431     1 Ss     0.0  0.0 01-16:46:34 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
 5432     1 Ss     0.0  0.0 01-16:46:34 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/MigrationSubscriber.xpc/Contents/MacOS/MigrationSubscriber
 5436     1 Ss     0.0  0.0 01-16:46:34 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
 5438     1 Ss     0.0  0.0 01-16:46:34 /System/Library/CoreServices/iconservicesagent
 5440     1 Ss     0.0  0.0 01-16:46:34 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
 5538     1 Ss     0.0  0.0 01-16:46:34 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
 5547     1 Ss     0.0  0.0 01-16:46:33 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
 5552     1 Ss     0.0  0.0 01-16:46:33 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
 6303     1 Ss     0.0  0.0 01-16:45:23 keyboxd
 6307     1 Ss     0.0  0.0 01-16:45:22 gpg-agent
 6308  6307 S      0.0  0.0 01-16:45:22 scdaemon
 6602     1 Ss     0.0  0.3 01-16:45:04 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
 6688     1 Ss     0.0  0.0 01-16:45:01 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
 6716   729 S      0.0  0.1 01-16:45:00 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
 6729     1 Ss     0.0  0.0 01-16:45:00 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
 6779   729 S      0.0  0.6 01-16:44:58 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
 6783   729 S      0.0  0.5 01-16:44:58 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
 6845     1 Ss     0.0  0.0 01-16:44:57 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
 6945   729 S      0.0  0.0 01-16:44:54 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
 6947     1 Ss     0.0  0.0 01-16:44:54 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
 6955   729 S      0.0  0.0 01-16:44:53 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
 6990   729 S      0.0  0.3 01-16:44:51 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
 7310     1 Ss     0.0  0.0 01-16:44:37 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
 7333     1 Ss     0.0  0.1 01-16:44:35 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
 7334     1 Ss     0.0  0.1 01-16:44:35 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
 7394     1 S      0.0  0.0 01-16:44:32 /usr/libexec/feedbackd
 7395     1 Ss     0.0  0.0 01-16:44:32 /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/Versions/A/XPCServices/IntelligencePlatformComputeService.xpc/Contents/MacOS/IntelligencePlatformComputeService
 7403     1 S      0.0  0.1 01-16:44:32 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
 7408     1 S      0.0  0.0 01-16:44:31 /usr/libexec/keyboardservicesd
 7700     1 Ss     0.0  0.0 01-16:44:22 /usr/libexec/seputil
 7701     1 S      0.0  0.0 01-16:44:22 /usr/libexec/naturallanguaged
 7823     1 S      0.0  0.0 01-16:44:16 /usr/libexec/filevaultd
 7836     1 S      0.0  0.0 01-16:44:16 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
 8285     1 S      0.0  0.0 01-16:44:01 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
 8287     1 Ss     0.0  0.0 01-16:44:01 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
 8473   727 S      0.0  0.2    17:20:03 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
 8489   727 S      0.0  0.1    17:20:03 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Renderer).app/Contents/MacOS/Codex (Renderer)
 8720     1 S      0.0  0.0 01-16:43:29 /usr/libexec/mlhostd
 8727     1 Ss     0.0  0.0 01-16:43:28 /usr/libexec/ASPCarryLog
 8730     1 S      0.0  0.0 01-16:43:28 /usr/libexec/betaenrollmentagent
 8733     1 Ss     0.0  0.0 01-16:43:28 /usr/libexec/betaenrollmentd
 9362     1 S      0.0  0.0 01-16:43:12 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/com.apple.CoreSimulator.CoreSimulatorService.xpc/Contents/MacOS/com.apple.CoreSimulator.CoreSimulatorService
 9447     1 Ss     0.0  0.0 01-16:43:11 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
 9480     1 Ss     0.0  0.0 01-16:43:11 /System/Library/PrivateFrameworks/DiskImages2.framework/Versions/A/XPCServices/diskimagescontroller.xpc/Contents/MacOS/diskimagescontroller
 9491     1 Ss     0.0  0.0 01-16:43:11 /usr/libexec/diskimagesiod
 9513     1 S      0.0  0.0 01-16:43:11 /usr/libexec/fskit_agent
 9601     1 Ss     0.0  0.0 01-16:43:11 /usr/libexec/diskimagesiod
 9687     1 Ss     0.0  0.1 01-16:43:11 /usr/libexec/diskimagesiod
 9694     1 Ss     0.0  0.0 01-16:43:10 /usr/libexec/diskimagesiod
 9704     1 S      0.0  0.0 01-16:43:10 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimLaunchHost.arm64.xpc/Contents/MacOS/SimLaunchHost.arm64
 9705     1 S      0.0  0.0 01-16:43:10 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline
10343     1 Ss     0.0  0.0 01-04:02:03 /Applications/WhatsApp.app/Contents/PlugIns/Intents.appex/Contents/MacOS/Intents
10711     1 Ss     0.0  0.0 01-11:00:00 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
11104     1 Ss     0.0  0.0 01-16:42:08 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
11401     1 Ss     0.0  0.0 01-16:41:51 /System/Library/PrivateFrameworks/SiriAnalytics.framework/Versions/A/XPCServices/SAExtensionOrchestrator.xpc/Contents/MacOS/SAExtensionOrchestrator
11405     1 Ss     0.0  0.0 01-16:41:51 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
11406     1 Ss     0.0  0.0 01-16:41:51 /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/Contents/MacOS/GMSSELFIngestor
11409     1 Ss     0.0  0.0 01-16:41:51 /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/Contents/MacOS/IFTelemetrySELFIngestor
11411     1 Ss     0.0  0.0 01-16:41:51 /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/Contents/MacOS/BiomeSELFIngestor
11413     1 Ss     0.0  0.0 01-16:41:50 /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/Contents/MacOS/IFTranscriptSELFIngestor
11618     1 Ss     0.0  0.0 01-08:30:57 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
11671     1 Ss     0.0  0.0 01-08:30:54 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
11692     1 S      0.0  0.0 01-08:30:51 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
11695     1 Ss     0.0  0.0 01-08:30:51 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
11696     1 Ss     0.0  0.1 01-08:30:51 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension
12666     1 Ss     0.0  0.0    17:14:59 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
13707     1 Ss     0.0  0.0 01-16:38:55 /usr/libexec/powerdatad
14525     1 S      0.0  0.0    22:00:28 /System/Library/PrivateFrameworks/IntelligenceTasksEngine.framework/Support/intelligencetasksd
14895     1 S      0.0  0.1 01-08:25:25 /System/Applications/Preview.app/Contents/MacOS/Preview
14902     1 Ss     0.0  0.0 01-08:25:25 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
14903     1 Ss     0.0  0.0 01-08:25:25 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
14904     1 Ss     0.0  0.0 01-08:25:24 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
14911     1 Ss     0.0  0.0 01-08:25:24 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
14917     1 Ss     0.0  0.0 01-08:25:23 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANECompilerService.xpc/Contents/MacOS/ANECompilerService
14922     1 Ss     0.0  0.0 01-08:25:23 /System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
14925     1 Ss     0.0  0.1 01-08:25:23 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
14926     1 Ss     0.0  0.0 01-08:25:23 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
15111  1504 S      0.0  0.0    15:35:13 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
15112  1504 S      0.0  0.0    15:35:13 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
15113  1504 S      0.0  0.0    15:35:13 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
15114  1504 S      0.0  0.0    15:35:13 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
15115 15113 S      0.0  0.0    15:35:13 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
16228     1 S      0.0  0.0 01-16:34:56 /System/Library/PrivateFrameworks/CallIntelligence.framework/callintelligenced
16233     1 Ss     0.0  0.0 01-16:34:56 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
16955     1 Ss     0.0  0.0 01-10:48:30 /usr/libexec/dprivacyd
19104     1 Ss     0.0  0.0 01-01:07:52 /System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
20053     1 S      0.0  0.0    03:11:22 /System/iOSSupport/System/Library/PrivateFrameworks/HomeEnergyDaemon.framework/Support/homeenergyd
20193     1 Ss     0.0  0.0 01-01:05:32 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
21030     1 S      0.0  0.0 01-16:33:37 /System/Library/PrivateFrameworks/People.framework/peopled
21378     1 Ss     0.0  0.0 01-16:33:33 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
21536     1 S      0.0  0.0 01-16:33:31 /usr/sbin/distnoted
21537     1 Ss     0.0  0.1 01-16:33:31 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
21614     1 Ss     0.0  0.0 01-16:33:29 /System/Library/ExtensionKit/Extensions/GenerativeExperiencesSafetyInferenceProvider.appex/Contents/MacOS/GenerativeExperiencesSafetyInferenceProvider
21641     1 Ss     0.0  0.1 01-16:33:27 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
22981     1 Ss     0.0  0.0 01-10:37:39 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
22982     1 Ss     0.0  0.0 01-10:37:39 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
23340     1 S      0.0  0.0 01-10:37:02 /usr/libexec/textcomposerd
25435     1 S      0.0  0.0 01-16:28:34 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
26490     1 Ss     0.0  0.0 01-16:27:32 /usr/libexec/mmaintenanced
27188     1 S      0.0  0.0 01-16:26:14 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
27213     1 Ss     0.0  0.0 01-16:26:09 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/SafariConfigurationSubscriber.xpc/Contents/MacOS/SafariConfigurationSubscriber
27216     1 Ss     0.0  0.0 01-16:26:09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
27218     1 Ss     0.0  0.0 01-16:26:09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
27246     1 Ss     0.0  0.0 01-16:26:05 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
27250     1 Ss     0.0  0.0 01-16:26:05 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
27252     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
27254     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
27256     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
27257     1 S      0.0  0.0 01-16:26:04 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributionagent
27262     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
27263     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
27264     1 Ss     0.0  0.0 01-16:26:04 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedSettingsSubscriber.xpc/Contents/MacOS/ManagedSettingsSubscriber
29041     1 Ss     0.0  0.0       39:17 /usr/libexec/PerfPowerServices
29481     1 S      0.0  0.0 01-16:22:58 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
29721     1 S      0.0  0.0 01-16:22:44 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
29765     1 S      0.0  0.0 01-16:22:43 /usr/sbin/cfprefsd
29766     1 Ss     0.0  0.0 01-16:22:42 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
29767     1 S      0.0  0.0 01-16:22:42 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
29776     1 S      0.0  0.0 01-16:22:42 /usr/sbin/cfprefsd
29777     1 S      0.0  0.0 01-16:22:42 /usr/sbin/cfprefsd
29778     1 S      0.0  0.0 01-16:22:42 /usr/sbin/cfprefsd
29779     1 S      0.0  0.0 01-16:22:42 /usr/sbin/cfprefsd
29811     1 S      0.0  0.0 01-16:22:41 /usr/sbin/cfprefsd
29812     1 S      0.0  0.0 01-16:22:41 /usr/sbin/cfprefsd
29813     1 S      0.0  0.0 01-16:22:41 /usr/sbin/cfprefsd
29830     1 Ss     0.0  0.0 01-16:22:40 /System/Library/PrivateFrameworks/ManagedBackgroundAssets.framework/Versions/A/XPCServices/Managed Background Assets Helper Service.xpc/Contents/MacOS/Managed Background Assets Helper Service
29844     1 S      0.0  0.0 01-16:22:39 /usr/sbin/cfprefsd
29845     1 S      0.0  0.0 01-16:22:39 /usr/sbin/cfprefsd
29871     1 S      0.0  0.0 01-16:22:36 /usr/libexec/backgroundassets.user
29872     1 Ss     0.0  0.2 01-16:22:36 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.xpc/Contents/MacOS/com.apple.StreamingUnzipService
29884     1 S      0.0  0.0 01-16:22:35 /usr/libexec/pkd
29885     1 Ss     0.0  0.0 01-16:22:35 /System/Library/PrivateFrameworks/MobileInstallation.framework/Support/appinstalld
29888     1 S      0.0  0.0 01-16:22:34 /usr/sbin/distnoted
29889     1 S      0.0  0.0 01-16:22:34 /usr/sbin/cfprefsd
30049     1 S      0.0  0.0 01-16:22:23 /usr/libexec/trustd
30053     1 Ss     0.0  0.0 01-16:22:22 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedTaskService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedTaskService
30059     1 S      0.0  0.0 01-16:22:22 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker
30202     1 Ss     0.0  0.0 01-16:22:05 /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService
31879     1 S      0.0  0.0    16:47:58 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
31881     1 Ss     0.0  0.0    16:47:57 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
34504     1 Ss     0.3  0.0    21:24:03 /usr/local/bin/determinate-nixd
34506 34504 S      0.0  0.0    21:24:03 /nix/var/nix/profiles/default/bin/nix-daemon
35969     1 S      0.0  0.0 01-16:13:39 /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/Contents/MacOS/privatecloudcomputed
36754     1 Ss     0.0  0.0 01-16:12:32 /System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
36818     1 SN     3.4  0.0    06:02:14 /Users/acehack/.local/share/mise/installs/bun/1.3.14/bin/bun
40253  1504 S      0.0  0.0    16:35:24 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
40254  1504 S      0.0  0.0    16:35:24 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
40255  1504 S      0.0  0.0    16:35:24 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
40256  1504 S      0.0  0.0    16:35:24 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
40257 40256 S      0.0  0.0    16:35:24 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
